4.638672	-84.29	100	0.000000
4.685059	-inf	101	0.000000
4.731445	-inf	102	0.000000
4.777832	-inf	103	0.000000
4.824219	-inf	104	0.000000
4.870605	-inf	105	-0.000031
4.916992	-inf	106	0.000000
4.963379	-inf	107	0.000000
5.009766	-inf	108	0.000000
5.056152	-inf	109	0.000000
5.102539	-inf	110	0.000000
5.148926	-inf	111	0.000000
5.195312	-inf	112	0.000000
5.241699	-inf	113	0.000000
5.288086	-inf	114	0.000000
5.334473	-inf	115	0.000000
5.380859	-90.31	116	0.000000
5.427246	-inf	117	0.000000
5.473633	-80.31	118	0.000000
5.520020	-inf	119	0.000000
5.566406	-87.30	120	0.000000
5.612793	-inf	121	0.000000
5.659180	-inf	122	0.000000
5.705566	-78.00	123	0.000000
5.751953	-inf	124	-0.000031
5.798340	-inf	125	0.000000
5.844727	-87.30	126	-0.000061
5.891113	-inf	127	0.000000
5.937500	-78.00	128	0.000122
5.983887	-inf	129	0.000061
6.030273	-inf	130	0.000122
6.076660	-inf	131	0.000214
6.123047	-inf	132	-0.000031
6.169434	-78.00	133	0.000458
6.215820	-inf	134	0.000000
6.262207	-inf	135	0.000183
6.308594	-80.31	136	0.000397
6.354980	-inf	137	0.000000
6.401367	-87.30	138	0.000732
6.447754	-inf	139	-0.000031
6.494141	-90.31	140	0.000671
6.540527	-inf	141	0.000488
6.586914	-inf	142	0.000000
6.633301	-inf	143	0.001190
6.679688	-inf	144	0.000793
6.726074	-inf	145	-0.000305
6.772461	-inf	146	0.001373
6.818848	-inf	147	-0.000244
6.865234	-inf	148	0.000702
6.911621	-inf	149	0.001038
6.958008	-inf	150	-0.000244
7.004395	-inf	151	0.001740
7.050781	-inf	152	-0.000214
7.097168	-inf	153	0.001343
7.143555	-inf	154	0.000824
7.189941	-inf	155	0.000061
7.236328	-inf	156	0.002228
7.282715	-inf	157	-0.000305
7.329102	-inf	158	0.001923
7.375488	-inf	159	0.000855
7.421875	-inf	160	-0.002228
7.468262	-inf	161	-0.000397
7.514648	-inf	162	-0.000610
7.561035	-inf	163	-0.002136
7.607422	-inf	164	0.000458
7.653809	-inf	165	-0.002289
7.700195	-inf	166	0.000092
7.746582	-inf	167	-0.001007
7.792969	-inf	168	-0.001404
7.839355	-inf	169	0.000732
7.885742	-inf	170	-0.002503
7.932129	-inf	171	0.000793
7.978516	-90.31	172	-0.001038
8.024902	-84.29	173	-0.000946
8.071289	-83.32	174	0.000732
8.117676	-87.30	175	-0.002014
8.164062	-inf	176	-0.002777
8.210449	-87.30	177	0.000122
8.256836	-90.31	178	-0.002899
8.303223	-90.31	179	-0.000580
8.349609	-90.31	180	-0.001465
8.395996	-inf	181	-0.002228
8.442383	-inf	182	0.000000
8.488770	-inf	183	-0.002655
8.535156	-inf	184	-0.000366
8.581543	-inf	185	-0.001190
8.627930	-inf	186	-0.001740
8.674316	-inf	187	0.000000
8.720703	-inf	188	-0.001831
8.767090	-inf	189	-0.000336
8.813477	-inf	190	-0.000793
8.859863	-inf	191	-0.001038
8.906250	-inf	192	0.000336
8.952637	-inf	193	0.000732
8.999023	-inf	194	-0.000031
9.045410	-inf	195	0.000641
9.091797	-inf	196	0.000427
9.138184	-inf	197	0.000031
9.184570	-inf	198	0.000671
9.230957	-inf	199	0.000153
9.277344	-inf	200	0.000153
9.323730	-inf	201	0.000671
9.370117	-inf	202	-0.000214
9.416504	-inf	203	0.000580
9.462891	-84.29	204	0.000183
9.509277	-inf	205	-0.000122
9.555664	-83.32	206	0.000855
9.602051	-inf	207	-0.000397
9.648438	-inf	208	-0.001251
9.694824	-inf	209	-0.000031
9.741211	-inf	210	-0.001068
9.787598	-inf	211	-0.000610
9.833984	-inf	212	-0.000214
9.880371	-inf	213	-0.001160
9.926758	-inf	214	0.000000
9.973145	-inf	215	-0.000855
10.019531	-inf	216	-0.000336
10.065918	-inf	217	-0.000336
10.112305	-inf	218	-0.000580
10.158691	-inf	219	0.000031
10.205078	-inf	220	-0.000549
10.251465	-inf	221	0.000122
10.297852	-inf	222	-0.000305
10.344238	-inf	223	0.000122
10.390625	-inf	224	0.000000
10.437012	-79.17	225	-0.000977
10.483398	-84.29	226	-0.000336
10.529785	-inf	227	-0.000641
10.576172	-inf	228	-0.001312
10.622559	-inf	229	0.000000
10.668945	-83.32	230	-0.002045
10.715332	-79.17	231	-0.000305
10.761719	-inf	232	-0.001251
10.808105	-inf	233	-0.001923
10.854492	-inf	234	-0.000153
10.900879	-90.31	235	-0.002747
10.947266	-83.32	236	-0.000275
10.993652	-inf	237	-0.002075
11.040039	-inf	238	-0.002136
11.086426	-inf	239	-0.000214
11.132812	-inf	240	0.000397
11.179199	-inf	241	-0.001282
11.225586	-inf	242	0.001617
11.271973	-inf	243	-0.001740
11.318359	-inf	244	0.000732
11.364746	-inf	245	0.000061
11.411133	-inf	246	-0.001221
11.457520	-inf	247	0.001495
11.503906	-inf	248	-0.001648
11.550293	-inf	249	0.000763
11.596680	-inf	250	-0.000458
11.643066	-inf	251	-0.000793
11.689453	-inf	252	0.000610
11.735840	-inf	253	-0.001617
11.782227	-inf	254	0.000488
11.828613	-inf	255	-0.001221
11.875000	-inf	256	-0.000214
11.921387	-inf	257	0.001434
11.967773	-inf	258	-0.000427
12.014160	-inf	259	0.000763
12.060547	-inf	260	-0.000153
12.106934	-inf	261	-0.000549
12.153320	-inf	262	0.001129
12.199707	-inf	263	-0.002319
12.246094	-inf	264	0.001617
12.292480	-inf	265	-0.001770
12.338867	-inf	266	-0.000763
12.385254	-inf	267	0.000885
12.431641	-inf	268	-0.003479
12.478027	-inf	269	0.002319
12.524414	-inf	270	-0.003418
12.570801	-inf	271	-0.000183
12.617188	-inf	272	0.006806
12.663574	-inf	273	0.003265
12.709961	-inf	274	0.002716
12.756348	-inf	275	0.007965
12.802734	-90.31	276	0.000000
12.849121	-90.31	277	0.008209
12.895508	-inf	278	0.003021
12.941895	-inf	279	0.003204
12.988281	-inf	280	0.008118
13.034668	-87.30	281	-0.000061
13.081055	-83.32	282	0.008301
13.127441	-inf	283	0.002564
13.173828	-inf	284	0.003571
13.220215	-inf	285	0.006928
13.266602	-87.30	286	0.000000
13.312988	-90.31	287	0.007782
13.359375	-inf	288	0.001404
13.405762	-87.30	289	-0.005463
13.452148	-inf	290	0.000427
13.498535	-inf	291	-0.002655
13.544922	-inf	292	-0.003113
13.591309	-inf	293	0.000763
13.637695	-inf	294	-0.004822
13.684082	-inf	295	0.000916
13.730469	-inf	296	-0.002960
13.776855	-inf	297	-0.001343
13.823242	-inf	298	-0.000122
13.869629	-inf	299	-0.003357
13.916016	-inf	300	0.001465
13.962402	-inf	301	-0.003204
14.008789	-inf	302	0.000336
14.055176	-inf	303	-0.000946
14.101562	-inf	304	-0.004120
14.147949	-inf	305	-0.001404
14.194336	-inf	306	-0.001556
14.240723	-inf	307	-0.004456
14.287109	-90.31	308	0.000488
14.333496	-inf	309	-0.005127
14.379883	-inf	310	-0.000427
14.426270	-inf	311	-0.003021
14.472656	-inf	312	-0.003662
14.519043	-inf	313	0.000366
14.565430	-inf	314	-0.006134
14.611816	-inf	315	0.000641
14.658203	-inf	316	-0.003723
14.704590	-inf	317	-0.002625
14.750977	-inf	318	0.000275
14.797363	-inf	319	-0.005280
14.843750	-inf	320	0.001617
14.890137	-inf	321	0.007324
14.936523	-inf	322	0.000000
14.982910	-inf	323	0.006836
15.029297	-inf	324	0.002960
15.075684	-inf	325	0.002899
15.122070	-inf	326	0.006928
15.168457	-inf	327	0.000000
15.214844	-inf	328	0.007324
15.261230	-inf	329	0.001587
15.307617	-inf	330	0.003479
15.354004	-inf	331	0.005707
15.400391	-90.31	332	-0.000031
15.446777	-inf	333	0.006623
15.493164	-inf	334	0.000580
15.539551	-87.30	335	0.003754
15.585938	-inf	336	0.000244
15.632324	-inf	337	-0.003327
15.678711	-90.31	338	-0.002655
15.725098	-90.31	339	-0.000397
15.771484	-inf	340	-0.004395
15.817871	-inf	341	0.000610
15.864258	-inf	342	-0.003571
15.910645	-inf	343	-0.000793
15.957031	-inf	344	-0.000885
16.003418	-inf	345	-0.002655
16.049805	-90.31	346	0.000732
16.096191	-90.31	347	-0.002716
16.142578	-inf	348	0.000885
16.188965	-inf	349	-0.001556
16.235352	-inf	350	-0.000305
16.281738	-inf	351	0.000732
16.328125	-inf	352	-0.003082
16.374512	-inf	353	-0.002686
16.420898	-inf	354	-0.000855
16.467285	-inf	355	-0.005432
16.513672	-inf	356	-0.000061
16.560059	-inf	357	-0.005219
16.606445	-inf	358	-0.002747
16.652832	-inf	359	-0.001984
16.699219	-inf	360	-0.006470
16.745605	-inf	361	0.000000
16.791992	-inf	362	-0.007080
16.838379	-inf	363	-0.002747
16.884766	-inf	364	-0.002564
16.931152	-inf	365	-0.007416
16.977539	-inf	366	0.000000
17.023926	-inf	367	-0.007385
17.070312	-inf	368	-0.003113
17.116699	-inf	369	0.004547
17.163086	-inf	370	-0.000458
17.209473	-inf	371	0.000000
17.255859	-inf	372	0.003937
17.302246	-inf	373	-0.002594
17.348633	-inf	374	0.003937
17.395020	-inf	375	-0.000549
17.441406	-inf	376	0.000153
17.487793	-inf	377	0.003052
17.534180	-inf	378	-0.002136
17.580566	-90.31	379	0.002991
17.626953	-inf	380	-0.000702
17.673340	-inf	381	0.000000
17.719727	-inf	382	0.001740
17.766113	-inf	383	-0.001434
17.812500	-inf	384	0.000397
17.858887	-inf	385	0.001679
17.905273	-inf	386	0.000000
17.951660	-inf	387	0.001068
17.998047	-inf	388	-0.000275
18.044434	-87.30	389	0.000671
18.090820	-inf	390	-0.000763
18.137207	-inf	391	-0.000031
18.183594	-inf	392	-0.000244
18.229980	-inf	393	-0.001984
18.276367	-inf	394	0.001068
18.322754	-inf	395	-0.003204
18.369141	-inf	396	0.000000
18.415527	-inf	397	-0.001251
18.461914	-inf	398	-0.003815
18.508301	-inf	399	0.001373
18.554688	-inf	400	0.005982
18.601074	-inf	401	-0.000092
18.647461	-inf	402	0.007996
18.693848	-inf	403	0.001740
18.740234	-inf	404	0.003876
18.786621	-inf	405	0.007294
18.833008	-inf	406	-0.000061
18.879395	-inf	407	0.008850
18.925781	-inf	408	0.001801
18.972168	-inf	409	0.004700
19.018555	-inf	410	0.007691
19.064941	-inf	411	-0.000122
19.111328	-inf	412	0.009339
19.157715	-inf	413	0.001465
19.204102	-inf	414	0.004639
19.250488	-inf	415	0.007263
19.296875	-inf	416	0.000397
19.343262	-inf	417	-0.001373
19.389648	-inf	418	0.005127
19.436035	-inf	419	-0.003510
19.482422	-inf	420	0.004578
19.528809	-inf	421	0.000336
19.575195	-90.31	422	-0.000061
19.621582	-90.31	423	0.004852
19.667969	-83.32	424	-0.002197
19.714355	-inf	425	0.005097
19.760742	-inf	426	0.000122
19.807129	-inf	427	0.001709
19.853516	-90.31	428	0.004486
19.899902	-87.30	429	-0.001099
19.946289	-90.31	430	0.005463
19.992676	-87.30	431	0.000183
20.039062	-90.31	432	-0.005799
20.085449	-90.31	433	0.000092
20.131836	-87.30	434	-0.003449
20.178223	-87.30	435	-0.002655
20.224609	-90.31	436	0.000000
20.270996	-87.30	437	-0.004547
20.317383	-inf	438	0.001099
20.363770	-inf	439	-0.003540
20.410156	-90.31	440	-0.000946
20.456543	-inf	441	0.000000
20.502930	-inf	442	-0.003754
20.549316	-90.31	443	0.001587
20.595703	-inf	444	-0.002869
20.642090	-inf	445	0.000092
20.688477	-90.31	446	-0.000183
20.734863	-87.30	447	-0.002350
20.781250	-90.31	448	-0.002411
20.827637	-inf	449	-0.000336
20.874023	-87.30	450	-0.003693
20.920410	-inf	451	0.000061
20.966797	-90.31	452	-0.002350
21.013184	-inf	453	-0.001526
21.059570	-inf	454	-0.000214
21.105957	-inf	455	-0.002380
21.152344	-inf	456	0.000122
21.198730	-inf	457	-0.001160
21.245117	-90.31	458	-0.000885
21.291504	-inf	459	0.000244
21.337891	-90.31	460	-0.000824
21.384277	-inf	461	0.000092
21.430664	-inf	462	0.000305
21.477051	-inf	463	-0.000336
21.523438	-87.30	464	-0.000214
21.569824	-90.31	465	0.001129
21.616211	-inf	466	-0.000244
21.662598	-inf	467	0.000397
21.708984	-inf	468	0.001068
21.755371	-inf	469	-0.000885
21.801758	-inf	470	0.001617
21.848145	-90.31	471	-0.000458
21.894531	-90.31	472	0.000336
21.940918	-inf	473	0.001312
21.987305	-inf	474	-0.001007
22.033691	-87.30	475	0.002228
22.080078	-inf	476	-0.000610
22.126465	-inf	477	0.000793
22.172852	-inf	478	0.001434
22.219238	-90.31	479	-0.000793
22.265625	-90.31	480	-0.002258
22.312012	-inf	481	-0.000305
22.358398	-90.31	482	-0.003388
22.404785	-90.31	483	0.000000
22.451172	-87.30	484	-0.002472
22.497559	-inf	485	-0.001373
22.543945	-90.31	486	-0.000641
22.590332	-inf	487	-0.002686
22.636719	-inf	488	0.000458
22.683105	-inf	489	-0.002594
22.729492	-inf	490	-0.000122
22.775879	-83.32	491	-0.000885
22.822266	-inf	492	-0.001740
22.868652	-87.30	493	0.000793
22.915039	-inf	494	-0.002167
22.961426	-90.31	495	0.001129
23.007812	-90.31	496	0.000000
23.054199	-inf	497	-0.003693
23.100586	-inf	498	-0.000610
23.146973	-inf	499	-0.002472
23.193359	-inf	500	-0.002716
23.239746	-inf	501	-0.000427
23.286133	-inf	502	-0.004608
23.332520	-inf	503	-0.000183
23.378906	-inf	504	-0.003418
23.425293	-90.31	505	-0.002503
23.471680	-inf	506	-0.000916
23.518066	-inf	507	-0.004578
23.564453	-inf	508	0.000305
23.610840	-inf	509	-0.004334
23.657227	-inf	510	-0.001679
23.703613	-inf	511	-0.001099
23.750000	-inf	512	-0.002136
23.796387	-inf	513	-0.001923
23.842773	-inf	514	0.000671
23.889160	-inf	515	-0.004730
23.935547	-inf	516	0.000946
23.981934	-inf	517	-0.003296
24.028320	-inf	518	-0.002228
24.074707	-83.32	519	-0.000244
24.121094	-inf	520	-0.004883
24.167480	-inf	521	0.000641
24.213867	-inf	522	-0.004273
24.260254	-inf	523	-0.001984
24.306641	-inf	524	-0.001007
24.353027	-inf	525	-0.005005
24.399414	-inf	526	0.000275
24.445801	-inf	527	-0.004456
24.492188	-90.31	528	-0.001038
24.538574	-90.31	529	0.003449
24.584961	-inf	530	0.000153
24.631348	-87.30	531	0.000580
24.677734	-81.28	532	0.002167
24.724121	-90.31	533	-0.001343
24.770508	-inf	534	0.002258
24.816895	-inf	535	-0.001129
24.863281	-inf	536	0.000366
24.909668	-inf	537	0.000336
24.956055	-90.31	538	-0.001617
25.002441	-inf	539	0.001007
25.048828	-87.30	540	-0.002075
25.095215	-90.31	541	0.000153
25.141602	-83.32	542	-0.001617
25.187988	-84.29	543	-0.001495
25.234375	-90.31	544	0.002106
25.280762	-83.32	545	0.000549
25.327148	-inf	546	0.000153
25.373535	-inf	547	0.002136
25.419922	-inf	548	-0.001526
25.466309	-87.30	549	0.002411
25.512695	-inf	550	-0.001007
25.559082	-inf	551	0.000000
25.605469	-90.31	552	0.001343
25.651855	-90.31	553	-0.002625
25.698242	-inf	554	0.002075
25.744629	-inf	555	-0.002655
25.791016	-inf	556	0.000000
25.837402	-inf	557	0.000031
25.883789	-inf	558	-0.003754
25.930176	-90.31	559	0.001831
25.976562	-87.30	560	0.005463
26.022949	-inf	561	-0.000061
26.069336	-84.29	562	0.006409
26.115723	-inf	563	0.001373
26.162109	-90.31	564	0.003113
26.208496	-inf	565	0.005127
26.254883	-90.31	566	-0.000183
26.301270	-81.28	567	0.006409
26.347656	-inf	568	0.000366
26.394043	-inf	569	0.003571
26.440430	-inf	570	0.003967
26.486816	-inf	571	-0.000397
26.533203	-83.32	572	0.005829
26.579590	-87.30	573	-0.000916
26.625977	-inf	574	0.003601
26.672363	-inf	575	0.002136
26.718750	-90.31	576	0.000336
26.765137	-inf	577	0.003113
26.811523	-90.31	578	0.004578
26.857910	-inf	579	0.000061
26.904297	-inf	580	0.006897
26.950684	-90.31	581	0.000366
26.997070	-inf	582	0.005158
27.043457	-inf	583	0.004242
27.089844	-90.31	584	0.001068
27.136230	-inf	585	0.007691
27.182617	-inf	586	0.000153
27.229004	-inf	587	0.006256
27.275391	-90.31	588	0.003571
27.321777	-87.30	589	0.002167
27.368164	-87.30	590	0.007385
27.414551	-90.31	591	-0.000031
27.460938	-90.31	592	-0.003449
27.507324	-87.30	593	0.003784
27.553711	-90.31	594	-0.003204
27.600098	-87.30	595	0.002136
27.646484	-90.31	596	0.000824
27.692871	-inf	597	-0.001465
27.739258	-inf	598	0.004334
27.785645	-inf	599	-0.002289
27.832031	-90.31	600	0.003632
27.878418	-83.32	601	0.000671
27.924805	-90.31	602	0.000549
27.971191	-inf	603	0.004089
28.017578	-inf	604	-0.001038
28.063965	-87.30	605	0.004975
28.110352	-inf	606	0.000397
28.156738	-inf	607	0.002655
28.203125	-inf	608	0.000458
28.249512	-inf	609	-0.002625
28.295898	-inf	610	-0.001312
28.342285	-inf	611	0.000519
28.388672	-inf	612	-0.003021
28.435059	-inf	613	0.002319
28.481445	-inf	614	-0.002289
28.527832	-inf	615	0.001587
28.574219	-inf	616	0.000641
28.620605	-inf	617	-0.000671
28.666992	-inf	618	0.003815
28.713379	-inf	619	-0.001617
28.759766	-inf	620	0.004334
28.806152	-inf	621	0.000702
28.852539	-inf	622	0.001740
28.898926	-inf	623	0.004517
28.945312	-inf	624	-0.002930
28.991699	-inf	625	-0.004181
29.038086	-inf	626	0.000458
29.084473	-inf	627	-0.005676
29.130859	-inf	628	0.000946
29.177246	-inf	629	-0.003479
29.223633	-inf	630	-0.001770
29.270020	-inf	631	0.000763
29.316406	-inf	632	-0.004181
29.362793	-inf	633	0.002716
29.409180	-inf	634	-0.002991
29.455566	-87.30	635	0.001221
29.501953	-inf	636	0.000763
29.548340	-inf	637	-0.001587
29.594727	-inf	638	0.004364
29.641113	-inf	639	-0.002167
29.687500	-inf	640	-0.006500
29.733887	-inf	641	0.000214
29.780273	-inf	642	-0.006745
29.826660	-inf	643	-0.001282
29.873047	-inf	644	-0.003235
29.919434	-90.31	645	-0.005036
29.965820	-inf	646	0.000610
30.012207	-inf	647	-0.006836
30.058594	-inf	648	0.000977
30.104980	-inf	649	-0.004089
30.151367	-inf	650	-0.002655
30.197754	-inf	651	0.001190
30.244141	-inf	652	-0.006073
30.290527	-inf	653	0.003021
30.336914	-inf	654	-0.004028
30.383301	-inf	655	-0.000153
30.429688	-inf	656	-0.000580
30.476074	-inf	657	-0.005982
30.522461	-inf	658	-0.005768
30.568848	-inf	659	-0.001343
30.615234	-inf	660	-0.009308
30.661621	-inf	661	-0.000336
30.708008	-inf	662	-0.007691
30.754395	-inf	663	-0.004334
30.800781	-inf	664	-0.002380
30.847168	-inf	665	-0.008820
30.893555	-inf	666	0.000092
30.939941	-inf	667	-0.008271
30.986328	-inf	668	-0.002686
31.032715	-inf	669	-0.003357
31.079102	-inf	670	-0.007416
31.125488	-inf	671	0.000549
31.171875	-inf	672	0.001221
31.218262	-inf	673	-0.005676
31.264648	-inf	674	0.002503
31.311035	-inf	675	-0.005249
31.357422	-inf	676	-0.001099
31.403809	-90.31	677	-0.000793
31.450195	-90.31	678	-0.005890
31.496582	-inf	679	0.001679
31.542969	-inf	680	-0.006134
31.589355	-inf	681	-0.000763
31.635742	-inf	682	-0.002411
31.682129	-inf	683	-0.005158
31.728516	-inf	684	0.000671
31.774902	-90.31	685	-0.006348
31.821289	-90.31	686	-0.000427
31.867676	-inf	687	-0.003327
31.914062	-inf	688	-0.000305
31.960449	-87.30	689	0.003235
32.006836	-inf	690	0.002289
32.053223	-inf	691	-0.000305
32.099609	-90.31	692	0.003784
32.145996	-inf	693	-0.001160
32.192383	-inf	694	0.002289
32.238770	-inf	695	0.000122
32.285156	-inf	696	0.000000
32.331543	-inf	697	0.001373
32.377930	-inf	698	-0.001679
32.424316	-inf	699	0.001404
32.470703	-inf	700	-0.001831
32.517090	-inf	701	0.000000
32.563477	-inf	702	-0.000977
32.609863	-inf	703	-0.001770
32.656250	-inf	704	0.002167
32.702637	-inf	705	0.001465
32.749023	-inf	706	0.000244
32.795410	-inf	707	0.003235
32.841797	-inf	708	-0.000977
32.888184	-inf	709	0.003235
32.934570	-inf	710	0.000244
32.980957	-inf	711	0.000519
33.027344	-inf	712	0.002808
33.073730	-inf	713	-0.001556
33.120117	-inf	714	0.003540
33.166504	-inf	715	-0.001007
33.212891	-90.31	716	0.001190
33.259277	-inf	717	0.001801
33.305664	-inf	718	-0.001892
33.352051	-inf	719	0.003388
33.398438	-inf	720	0.004608
33.444824	-inf	721	-0.000122
33.491211	-inf	722	0.005158
33.537598	-inf	723	0.000946
33.583984	-inf	724	0.002655
33.630371	-inf	725	0.003815
33.676758	-inf	726	0.000366
33.723145	-inf	727	0.004608
33.769531	-inf	728	0.000275
33.815918	-inf	729	0.003449
33.862305	-inf	730	0.002014
33.908691	-inf	731	0.001038
33.955078	-inf	732	0.003632
34.001465	-inf	733	-0.000244
34.047852	-inf	734	0.003662
34.094238	-87.30	735	0.000153
34.140625	-inf	736	-0.000916
34.187012	-83.32	737	0.003601
34.233398	-inf	738	0.000580
34.279785	-inf	739	0.002289
34.326172	-inf	740	0.003662
34.372559	-inf	741	0.000000
34.418945	-90.31	742	0.005982
34.465332	-84.29	743	0.000153
34.511719	-inf	744	0.004578
34.558105	-inf	745	0.003998
34.604492	-inf	746	0.001129
34.650879	-90.31	747	0.007385
34.697266	-90.31	748	0.000031
34.743652	-inf	749	0.006592
34.790039	-inf	750	0.003571
34.836426	-inf	751	0.002136
34.882812	-inf	752	-0.001099
34.929199	-inf	753	-0.000397
34.975586	-inf	754	-0.005310
35.021973	-inf	755	0.002594
35.068359	-inf	756	-0.005371
35.114746	-inf	757	0.000031
35.161133	-inf	758	-0.000610
35.207520	-inf	759	-0.004364
35.253906	-inf	760	0.002625
35.300293	-inf	761	-0.004669
35.346680	-inf	762	0.001038
35.393066	-inf	763	-0.001129
35.439453	-inf	764	-0.002594
35.485840	-inf	765	0.002503
35.532227	-inf	766	-0.003632
35.578613	-inf	767	0.001862
35.625000	-inf	768	0.000122
35.671387	-inf	769	-0.004456
35.717773	-inf	770	-0.001068
35.764160	-inf	771	-0.001984
35.810547	-inf	772	-0.003021
35.856934	-inf	773	-0.000183
35.903320	-inf	774	-0.003143
35.949707	-inf	775	-0.000061
35.996094	-inf	776	-0.002106
36.042480	-inf	777	-0.000855
36.088867	-inf	778	-0.000549
36.135254	-inf	779	-0.001709
36.181641	-inf	780	0.000702
36.228027	-inf	781	-0.001923
36.274414	-inf	782	0.001068
36.320801	-inf	783	-0.000824
36.367188	-inf	784	-0.003540
36.413574	-inf	785	-0.000641
36.459961	-inf	786	-0.002472
36.506348	-inf	787	-0.002960
36.552734	-90.31	788	-0.000336
36.599121	-90.31	789	-0.004578
36.645508	-inf	790	-0.000275
36.691895	-inf	791	-0.003327
36.738281	-inf	792	-0.002655
36.784668	-83.32	793	-0.000702
36.831055	-83.32	794	-0.004639
36.877441	-inf	795	0.000092
36.923828	-inf	796	-0.003845
36.970215	-inf	797	-0.001923
37.016602	-87.30	798	-0.000855
37.062988	-83.32	799	-0.004151
37.109375	-inf	800	-0.001556
37.155762	-inf	801	0.000702
37.202148	-inf	802	-0.003388
37.248535	-inf	803	0.000732
37.294922	-inf	804	-0.002197
37.341309	-inf	805	-0.001404
37.387695	-inf	806	-0.000153
37.434082	-inf	807	-0.003021
37.480469	-inf	808	0.000244
37.526855	-inf	809	-0.002747
37.573242	-inf	810	-0.000916
37.619629	-inf	811	-0.001099
37.666016	-inf	812	-0.002594
37.712402	-inf	813	-0.000061
37.758789	-inf	814	-0.002777
37.805176	-inf	815	-0.000366
37.851562	-inf	816	0.001251
37.897949	-inf	817	-0.001617
37.944336	-83.32	818	0.000244
37.990723	-inf	819	-0.000946
38.037109	-inf	820	-0.001434
38.083496	-inf	821	0.000244
38.129883	-inf	822	-0.002869
38.176270	-inf	823	0.000122
38.222656	-inf	824	-0.002258
38.269043	-inf	825	-0.001740
38.315430	-inf	826	-0.000549
38.361816	-inf	827	-0.003571
38.408203	-inf	828	0.000000
38.454590	-inf	829	-0.003296
38.500977	-inf	830	-0.001679
38.547363	-inf	831	-0.001038
38.593750	-inf	832	0.000092
38.640137	-inf	833	-0.000153
38.686523	-inf	834	0.002075
38.732910	-inf	835	-0.001984
38.779297	-inf	836	0.001831
38.825684	-inf	837	-0.000702
38.872070	-inf	838	-0.000671
38.918457	-inf	839	0.001312
