-59.43	104.743086
-60.81	104.743550
-63.49	104.744014
-64.41	104.744478
-65.65	104.744941
-59.66	104.745405
-60.48	104.745869
-60.05	104.746333
-60.48	104.746797
-65.68	104.747261
-61.98	104.747725
-60.74	104.748188
-61.02	104.748652
-71.28	104.749116
-73.78	104.749580
-61.18	104.750044
-61.91	104.750508
-69.66	104.750972
-69.63	104.751436
-63.38	104.751899
-78.00	104.752363
-70.27	104.752827
-68.97	104.753291
-69.63	104.753755
-69.34	104.754219
-73.07	104.754683
-65.65	104.755146
-65.93	104.755610
-73.15	104.756074
-65.15	104.756538
-71.17	104.757002
-74.29	104.757466
-74.75	104.757930
-70.27	104.758394
-68.21	104.758857
-72.67	104.759321
-76.33	104.759785
-73.07	104.760249
-64.35	104.760713
-66.65	104.761177
-66.71	104.761641
-76.16	104.762104
-68.16	104.762568
-72.18	104.763032
-60.14	104.763496
-67.43	104.763960
-70.44	104.764424
-84.29	104.764888
-68.94	104.765352
-70.40	104.765815
-67.73	104.766279
-73.15	104.766743
-79.17	104.767207
-83.32	104.767671
-72.18	104.768135
-64.63	104.768599
-74.18	104.769063
-75.26	104.769526
-73.32	104.769990
-63.85	104.770454
-78.00	104.770918
-76.33	104.771382
-68.61	104.771846
-78.00	104.772310
-68.35	104.772773
-70.27	104.773237
-71.01	104.773701
-71.74	104.774165
-73.78	104.774629
-71.01	104.775093
-74.63	104.775557
-69.17	104.776021
-76.33	104.776484
-69.17	104.776948
-76.16	104.777412
-70.06	104.777876
-74.75	104.778340
-78.00	104.778804
-73.07	104.779268
-71.17	104.779731
-inf	104.780195
-79.17	104.780659
-72.18	104.781123
-77.30	104.781587
-83.32	104.782051
-74.63	104.782515
-73.07	104.782979
-80.77	104.783442
-79.17	104.783906
-67.26	104.784370
-78.00	104.784834
-66.64	104.785298
-70.06	104.785762
-75.26	104.786226
-76.33	104.786689
-83.32	104.787153
-74.63	104.787617
-68.97	104.788081
-73.07	104.788545
-76.16	104.789009
-84.29	104.789473
-67.76	104.789937
-84.29	104.790400
-67.30	104.790864
-80.77	104.791328
-76.16	104.791792
-76.16	104.792256
-74.18	104.792720
-78.27	104.793184
-74.63	104.793647
-76.33	104.794111
-75.26	104.794575
-75.68	104.795039
-84.29	104.795503
-76.33	104.795967
-76.16	104.796431
-74.18	104.796895
-76.16	104.797358
-79.17	104.797822
-74.99	104.798286
-77.30	104.798750
-69.93	104.799214
-73.78	104.799678
-78.00	104.800142
-65.70	104.800605
-67.93	104.801069
-77.30	104.801533
-74.63	104.801997
-69.34	104.802461
-74.63	104.802925
-80.77	104.803389
-68.67	104.803853
-73.78	104.804316
-81.28	104.804780
-77.76	104.805244
-71.68	104.805708
-74.99	104.806172
-73.32	104.806636
-87.30	104.807100
-83.32	104.807563
-78.00	104.808027
-72.67	104.808491
-84.29	104.808955
-78.00	104.809419
-90.31	104.809883
-68.97	104.810347
-84.29	104.810811
-74.63	104.811274
-77.76	104.811738
-74.29	104.812202
-70.14	104.812666
-81.28	104.813130
-67.93	104.813594
-70.81	104.814058
-66.86	104.814521
-74.99	104.814985
-65.88	104.815449
-70.40	104.815913
-74.99	104.816377
-64.19	104.816841
-77.30	104.817305
-80.31	104.817769
-72.18	104.818232
-83.32	104.818696
-73.78	104.819160
-74.18	104.819624
-67.80	104.820088
-81.28	104.820552
-80.31	104.821016
-72.46	104.821479
-71.17	104.821943
-66.86	104.822407
-68.46	104.822871
-87.30	104.823335
-74.18	104.823799
-77.30	104.824263
-76.33	104.824727
-70.77	104.825190
-69.17	104.825654
-74.29	104.826118
-68.58	104.826582
-80.77	104.827046
-71.01	104.827510
-65.15	104.827974
-48.60	104.828438
-62.25	104.828901
-67.30	104.829365
-67.76	104.829829
-90.31	104.830293
-70.31	104.830757
-73.78	104.831221
-87.30	104.831685
-68.03	104.832148
-72.46	104.832612
-68.00	104.833076
-71.62	104.833540
-74.99	104.834004
-77.30	104.834468
-69.24	104.834932
-74.18	104.835396
-76.16	104.835859
-71.28	104.836323
-71.28	104.836787
-68.97	104.837251
-67.64	104.837715
-68.16	104.838179
-69.48	104.838643
-70.77	104.839106
-71.01	104.839570
-74.29	104.840034
-80.77	104.840498
-71.98	104.840962
-71.62	104.841426
-77.30	104.841890
-68.70	104.842354
-67.73	104.842817
-77.30	104.843281
-72.67	104.843745
-69.45	104.844209
-67.80	104.844673
-79.17	104.845137
-87.30	104.845601
-73.78	104.846064
-90.31	104.846528
-74.99	104.846992
-69.24	104.847456
-68.67	104.847920
-66.33	104.848384
-90.31	104.848848
-71.17	104.849312
-71.62	104.849775
-69.78	104.850239
-75.68	104.850703
-69.48	104.851167
-72.18	104.851631
-68.94	104.852095
-80.31	104.852559
-77.76	104.853022
-73.32	104.853486
-72.18	104.853950
-90.31	104.854414
-72.18	104.854878
-74.29	104.855342
-68.70	104.855806
-74.99	104.856270
-68.97	104.856733
-68.97	104.857197
-72.67	104.857661
-73.41	104.858125
-69.45	104.858589
-70.27	104.859053
-66.42	104.859517
-76.33	104.859980
-87.30	104.860444
-80.31	104.860908
-73.78	104.861372
-76.16	104.861836
-71.68	104.862300
-67.80	104.862764
-79.17	104.863228
-73.78	104.863691
-87.30	104.864155
-87.30	104.864619
-71.68	104.865083
-74.63	104.865547
-76.16	104.866011
-74.99	104.866475
-84.29	104.866938
-75.68	104.867402
-73.32	104.867866
-81.28	104.868330
-68.16	104.868794
-80.31	104.869258
-72.67	104.869722
-83.32	104.870186
-70.27	104.870649
-72.46	104.871113
-68.27	104.871577
-78.27	104.872041
-80.31	104.872505
-77.76	104.872969
-78.27	104.873433
-72.18	104.873896
-69.78	104.874360
-70.14	104.874824
-72.18	104.875288
-70.81	104.875752
-71.74	104.876216
-69.66	104.876680
-75.26	104.877144
-71.28	104.877607
-79.17	104.878071
-73.32	104.878535
-70.14	104.878999
-70.31	104.879463
-70.06	104.879927
-75.26	104.880391
-70.40	104.880854
-83.32	104.881318
-71.68	104.881782
-73.32	104.882246
-78.27	104.882710
-72.67	104.883174
-77.30	104.883638
-76.33	104.884102
-76.16	104.884565
-71.28	104.885029
-79.17	104.885493
-74.63	104.885957
-90.31	104.886421
-71.68	104.886885
-80.31	104.887349
-77.30	104.887812
-72.25	104.888276
-67.43	104.888740
-76.16	104.889204
-78.27	104.889668
-75.68	104.890132
-74.63	104.890596
-83.32	104.891060
-83.32	104.891523
-74.75	104.891987
-68.94	104.892451
-67.64	104.892915
-72.25	104.893379
-76.16	104.893843
-80.77	104.894307
-76.33	104.894771
-77.30	104.895234
-70.06	104.895698
-78.00	104.896162
-67.64	104.896626
-66.42	104.897090
-73.07	104.897554
-83.32	104.898018
-71.01	104.898481
-74.99	104.898945
-76.33	104.899409
-74.99	104.899873
-70.31	104.900337
-69.66	104.900801
-77.76	104.901265
-79.17	104.901729
-67.45	104.902192
-69.17	104.902656
-75.68	104.903120
-69.45	104.903584
-66.01	104.904048
-77.76	104.904512
-69.63	104.904976
-76.33	104.905439
-74.29	104.905903
-74.18	104.906367
-80.77	104.906831
-87.30	104.907295
-68.58	104.907759
-76.33	104.908223
-73.07	104.908687
-inf	104.909150
-78.00	104.909614
-80.77	104.910078
-81.28	104.910542
-71.22	104.911006
-71.17	104.911470
-74.99	104.911934
-69.78	104.912397
-80.31	104.912861
-70.27	104.913325
-76.16	104.913789
-72.46	104.914253
-80.77	104.914717
-80.31	104.915181
-87.30	104.915645
-76.33	104.916108
-67.80	104.916572
-66.79	104.917036
-75.68	104.917500
-74.99	104.917964
-74.29	104.918428
-71.62	104.918892
-80.31	104.919355
-81.28	104.919819
-71.17	104.920283
-68.61	104.920747
-72.18	104.921211
-72.46	104.921675
-70.31	104.922139
-83.32	104.922603
-72.67	104.923066
-69.17	104.923530
-77.30	104.923994
-80.31	104.924458
-76.16	104.924922
-74.29	104.925386
-72.25	104.925850
-77.30	104.926313
-75.68	104.926777
-inf	104.927241
-75.26	104.927705
-68.97	104.928169
-69.66	104.928633
-87.30	104.929097
-87.30	104.929561
-80.77	104.930024
-80.77	104.930488
-71.98	104.930952
-71.01	104.931416
-73.78	104.931880
-74.63	104.932344
-79.17	104.932808
-71.68	104.933271
-71.01	104.933735
-72.25	104.934199
-73.15	104.934663
-73.78	104.935127
-74.99	104.935591
-77.76	104.936055
-69.17	104.936519
-68.61	104.936982
-74.18	104.937446
-80.31	104.937910
-81.28	104.938374
-72.46	104.938838
-74.29	104.939302
-73.78	104.939766
-78.27	104.940229
-79.17	104.940693
-71.68	104.941157
-74.18	104.941621
-73.32	104.942085
-67.64	104.942549
-77.76	104.943013
-71.17	104.943477
-74.63	104.943940
-68.70	104.944404
-69.17	104.944868
-69.17	104.945332
-83.32	104.945796
-74.99	104.946260
-73.07	104.946724
-80.77	104.947187
-83.32	104.947651
-72.67	104.948115
-70.81	104.948579
-74.18	104.949043
-68.21	104.949507
-76.16	104.949971
-73.07	104.950435
-68.00	104.950898
-78.00	104.951362
-76.33	104.951826
-81.28	104.952290
-76.16	104.952754
-71.17	104.953218
-70.81	104.953682
-73.15	104.954146
-74.75	104.954609
-83.32	104.955073
-74.29	104.955537
-78.00	104.956001
-67.39	104.956465
-74.63	104.956929
-70.81	104.957393
-73.07	104.957856
-83.32	104.958320
-72.67	104.958784
-80.31	104.959248
-66.14	104.959712
-70.40	104.960176
-90.31	104.960640
-66.65	104.961104
-64.02	104.961567
-78.27	104.962031
-74.75	104.962495
-71.01	104.962959
-65.57	104.963423
-76.16	104.963887
-77.76	104.964351
-73.78	104.964814
-69.63	104.965278
-73.78	104.965742
-80.77	104.966206
-68.58	104.966670
-69.24	104.967134
-76.16	104.967598
-74.99	104.968062
-68.70	104.968525
-79.17	104.968989
-79.17	104.969453
-74.75	104.969917
-70.81	104.970381
-81.28	104.970845
-81.28	104.971309
-75.26	104.971772
-77.76	104.972236
-71.17	104.972700
-71.01	104.973164
-72.25	104.973628
-80.31	104.974092
-73.78	104.974556
-80.31	104.975020
-76.33	104.975483
-75.26	104.975947
-72.46	104.976411
-80.31	104.976875
-84.29	104.977339
-76.33	104.977803
-69.45	104.978267
-77.30	104.978730
-81.28	104.979194
-68.67	104.979658
-87.30	104.980122
-76.33	104.980586
-78.00	104.981050
-70.40	104.981514
-72.46	104.981978
-74.99	104.982441
-74.63	104.982905
-81.28	104.983369
-87.30	104.983833
-68.03	104.984297
-71.17	104.984761
-71.28	104.985225
-78.00	104.985688
-inf	104.986152
-72.18	104.986616
-71.01	104.987080
-74.29	104.987544
-90.31	104.988008
-90.31	104.988472
-83.32	104.988936
-72.18	104.989399
-74.29	104.989863
-73.78	104.990327
-79.17	104.990791
-77.76	104.991255
-68.35	104.991719
-69.17	104.992183
-74.63	104.992646
-72.46	104.993110
-80.77	104.993574
-74.99	104.994038
-66.49	104.994502
-74.99	104.994966
-77.30	104.995430
-72.18	104.995894
-73.15	104.996357
-75.68	104.996821
-80.31	104.997285
-74.29	104.997749
-72.67	104.998213
-71.17	104.998677
-69.34	104.999141
-68.97	104.999604
-83.32	105.000068
-74.75	105.000532
-71.62	105.000996
-inf	105.001460
-71.01	105.001924
-77.30	105.002388
-71.98	105.002852
-76.33	105.003315
-84.29	105.003779
-79.17	105.004243
-74.63	105.004707
-83.32	105.005171
-83.32	105.005635
-79.17	105.006099
-81.28	105.006563
-77.30	105.007026
-83.32	105.007490
-67.64	105.007954
-67.64	105.008418
-69.66	105.008882
-68.94	105.009346
-74.29	105.009810
-77.76	105.010273
-70.06	105.010737
-70.14	105.011201
-83.32	105.011665
-74.18	105.012129
-66.77	105.012593
-69.17	105.013057
-75.68	105.013521
-68.94	105.013984
-78.27	105.014448
-71.17	105.014912
-68.27	105.015376
-72.18	105.015840
-73.32	105.016304
-80.77	105.016768
-80.77	105.017231
-75.68	105.017695
-80.77	105.018159
-78.00	105.018623
-66.16	105.019087
-68.67	105.019551
-78.00	105.020015
-66.92	105.020479
-inf	105.020942
-75.68	105.021406
-73.78	105.021870
-74.29	105.022334
-80.77	105.022798
-73.32	105.023262
-76.33	105.023726
-67.05	105.024189
-80.77	105.024653
-71.17	105.025117
-69.78	105.025581
-72.25	105.026045
-73.32	105.026509
-71.01	105.026973
-72.46	105.027437
-71.28	105.027900
-68.35	105.028364
-69.48	105.028828
-90.31	105.029292
-78.27	105.029756
-73.32	105.030220
-73.15	105.030684
-73.15	105.031147
-71.62	105.031611
-71.22	105.032075
-83.32	105.032539
-68.27	105.033003
-69.48	105.033467
-77.30	105.033931
-78.00	105.034395
-75.26	105.034858
-68.58	105.035322
-80.31	105.035786
-79.17	105.036250
-71.28	105.036714
-74.63	105.037178
-76.33	105.037642
-78.27	105.038105
-72.46	105.038569
-84.29	105.039033
-72.18	105.039497
-74.75	105.039961
-68.97	105.040425
-72.18	105.040889
-83.32	105.041353
-74.18	105.041816
-77.76	105.042280
-74.29	105.042744
-72.46	105.043208
-72.18	105.043672
-68.70	105.044136
-73.07	105.044600
-75.26	105.045063
-72.67	105.045527
-73.78	105.045991
-75.26	105.046455
-71.01	105.046919
-76.33	105.047383
-78.00	105.047847
-84.29	105.048311
-72.25	105.048774
-73.15	105.049238
-78.00	105.049702
-66.14	105.050166
-71.28	105.050630
-66.79	105.051094
-70.06	105.051558
-80.31	105.052021
-66.79	105.052485
-73.07	105.052949
-69.45	105.053413
-72.18	105.053877
-73.78	105.054341
-70.77	105.054805
-68.70	105.055269
-83.32	105.055732
-69.34	105.056196
-73.78	105.056660
-71.68	105.057124
-73.32	105.057588
-73.32	105.058052
-70.31	105.058516
-67.30	105.058979
-62.87	105.059443
-54.86	105.059907
-63.48	105.060371
-66.71	105.060835
-70.27	105.061299
-70.44	105.061763
-66.47	105.062227
-75.26	105.062690
-77.30	105.063154
-68.67	105.063618
-84.29	105.064082
-67.30	105.064546
-69.78	105.065010
-74.18	105.065474
-83.32	105.065938
-84.29	105.066401
-65.26	105.066865
-80.77	105.067329
-73.78	105.067793
-73.15	105.068257
-69.24	105.068721
-76.16	105.069185
-72.67	105.069648
-73.15	105.070112
-68.70	105.070576
-73.41	105.071040
-65.68	105.071504
-64.83	105.071968
-71.01	105.072432
-80.31	105.072896
-77.30	105.073359
-71.62	105.073823
-87.30	105.074287
-71.74	105.074751
-68.00	105.075215
-74.29	105.075679
-72.46	105.076143
-78.00	105.076606
-80.31	105.077070
-71.62	105.077534
-74.18	105.077998
-67.39	105.078462
-81.28	105.078926
-76.33	105.079390
-76.33	105.079854
-75.68	105.080317
-76.16	105.080781
-73.32	105.081245
-73.78	105.081709
-76.33	105.082173
-69.78	105.082637
-72.67	105.083101
-80.31	105.083564
-72.46	105.084028
-74.99	105.084492
-83.32	105.084956
-76.33	105.085420
-76.33	105.085884
-74.18	105.086348
-74.99	105.086812
-87.30	105.087275
-80.31	105.087739
-78.00	105.088203
-79.17	105.088667
-73.07	105.089131
-87.30	105.089595
-71.01	105.090059
-72.18	105.090522
-74.18	105.090986
-90.31	105.091450
-76.16	105.091914
-71.74	105.092378
-76.16	105.092842
-81.28	105.093306
-71.62	105.093770
-68.03	105.094233
-74.18	105.094697
-73.32	105.095161
-84.29	105.095625
-81.28	105.096089
-74.29	105.096553
-74.99	105.097017
-71.01	105.097480
-70.31	105.097944
-84.29	105.098408
-74.29	105.098872
-75.68	105.099336
-79.17	105.099800
-70.77	105.100264
-78.27	105.100728
-73.78	105.101191
-76.33	105.101655
-73.78	105.102119
-74.63	105.102583
-76.16	105.103047
-72.18	105.103511
-73.07	105.103975
-77.76	105.104438
-75.68	105.104902
-69.78	105.105366
-73.78	105.105830
-73.07	105.106294
-76.16	105.106758
-73.32	105.107222
-74.99	105.107686
-73.07	105.108149
-77.30	105.108613
-75.26	105.109077
-70.31	105.109541
-80.31	105.110005
-83.32	105.110469
-83.32	105.110933
-74.99	105.111396
-87.30	105.111860
-68.00	105.112324
-87.30	105.112788
-84.29	105.113252
-78.27	105.113716
-68.61	105.114180
-75.68	105.114644
-73.07	105.115107
-74.29	105.115571
-69.93	105.116035
-90.31	105.116499
-75.68	105.116963
-74.63	105.117427
-83.32	105.117891
-76.16	105.118354
-79.17	105.118818
-68.35	105.119282
-71.22	105.119746
-67.73	105.120210
-77.30	105.120674
-83.32	105.121138
-74.29	105.121602
-68.27	105.122065
-79.17	105.122529
-73.07	105.122993
-71.98	105.123457
-71.68	105.123921
-77.30	105.124385
-76.16	105.124849
-68.35	105.125313
-70.81	105.125776
-73.15	105.126240
-79.17	105.126704
-74.99	105.127168
-71.22	105.127632
-77.30	105.128096
-72.18	105.128560
-69.63	105.129023
-83.32	105.129487
-70.81	105.129951
-84.29	105.130415
-74.99	105.130879
-76.16	105.131343
-70.81	105.131807
-73.78	105.132271
-74.63	105.132734
-83.32	105.133198
-68.70	105.133662
-72.46	105.134126
-72.46	105.134590
-76.33	105.135054
-77.30	105.135518
-73.32	105.135981
-70.81	105.136445
-70.31	105.136909
-75.26	105.137373
-78.00	105.137837
-79.17	105.138301
-80.31	105.138765
-72.67	105.139229
-83.32	105.139692
-76.16	105.140156
-74.18	105.140620
-76.16	105.141084
-75.26	105.141548
-74.18	105.142012
-74.99	105.142476
-74.18	105.142939
-76.33	105.143403
-74.99	105.143867
-73.15	105.144331
-72.67	105.144795
-69.78	105.145259
-68.46	105.145723
-71.62	105.146187
-73.41	105.146650
-76.16	105.147114
-71.98	105.147578
-68.27	105.148042
-69.63	105.148506
-76.33	105.148970
-81.28	105.149434
-77.30	105.149897
-72.18	105.150361
-83.32	105.150825
-69.63	105.151289
-74.63	105.151753
-72.18	105.152217
-70.77	105.152681
-74.63	105.153145
-77.76	105.153608
-68.21	105.154072
-90.31	105.154536
-90.31	105.155000
-67.13	105.155464
-78.00	105.155928
-80.77	105.156392
-77.30	105.156855
-75.68	105.157319
-68.03	105.157783
-78.27	105.158247
-73.32	105.158711
-70.27	105.159175
-80.31	105.159639
-73.15	105.160103
-70.40	105.160566
-71.17	105.161030
-70.31	105.161494
-83.32	105.161958
-73.15	105.162422
-74.18	105.162886
-77.76	105.163350
-71.98	105.163813
-74.99	105.164277
-75.26	105.164741
-75.26	105.165205
-72.25	105.165669
-81.28	105.166133
-68.27	105.166597
-87.30	105.167061
-75.68	105.167524
-71.01	105.167988
-79.17	105.168452
-72.46	105.168916
-78.00	105.169380
-83.32	105.169844
-72.46	105.170308
-74.99	105.170771
-80.31	105.171235
-87.30	105.171699
-80.31	105.172163
-77.76	105.172627
-72.67	105.173091
-68.97	105.173555
-74.75	105.174019
-78.00	105.174482
-inf	105.174946
-69.17	105.175410
-73.78	105.175874
-70.14	105.176338
-74.99	105.176802
-74.99	105.177266
-84.29	105.177729
-70.77	105.178193
-66.86	105.178657
-71.98	105.179121
-76.33	105.179585
-90.31	105.180049
-72.18	105.180513
-71.98	105.180977
-78.27	105.181440
-71.62	105.181904
-73.07	105.182368
-75.68	105.182832
-77.30	105.183296
-74.29	105.183760
-70.31	105.184224
-78.00	105.184687
-78.00	105.185151
-76.33	105.185615
-68.70	105.186079
-74.29	105.186543
-77.30	105.187007
-73.15	105.187471
-76.16	105.187935
-78.00	105.188398
-80.31	105.188862
-67.19	105.189326
-72.25	105.189790
-71.28	105.190254
-84.29	105.190718
-75.68	105.191182
-73.32	105.191646
-69.17	105.192109
-67.45	105.192573
-84.29	105.193037
-72.18	105.193501
-74.63	105.193965
-80.31	105.194429
-68.46	105.194893
-78.00	105.195356
-79.17	105.195820
-71.01	105.196284
-70.81	105.196748
-73.15	105.197212
-77.30	105.197676
-73.32	105.198140
-79.17	105.198604
-76.16	105.199067
-75.26	105.199531
-69.78	105.199995
-67.64	105.200459
-71.98	105.200923
-80.31	105.201387
-77.30	105.201851
-68.03	105.202314
-68.46	105.202778
-69.34	105.203242
-69.78	105.203706
-67.26	105.204170
-70.77	105.204634
-79.17	105.205098
-83.32	105.205562
-69.45	105.206025
-78.00	105.206489
-74.18	105.206953
-77.30	105.207417
-74.18	105.207881
-74.18	105.208345
-70.81	105.208809
-77.76	105.209272
-68.61	105.209736
-75.26	105.210200
-74.63	105.210664
-77.30	105.211128
-73.07	105.211592
-71.74	105.212056
-68.97	105.212520
-75.26	105.212983
-80.31	105.213447
-80.31	105.213911
-75.68	105.214375
-83.32	105.214839
-inf	105.215303
-72.25	105.215767
-69.24	105.216230
-71.17	105.216694
-75.68	105.217158
-79.17	105.217622
-74.18	105.218086
-71.74	105.218550
-79.17	105.219014
-75.68	105.219478
-74.29	105.219941
-78.27	105.220405
-76.33	105.220869
-80.77	105.221333
-77.76	105.221797
-69.17	105.222261
-75.26	105.222725
-71.22	105.223188
-77.30	105.223652
-76.16	105.224116
-83.32	105.224580
-81.28	105.225044
-81.28	105.225508
-66.33	105.225972
-74.18	105.226436
-70.81	105.226899
-68.58	105.227363
-73.41	105.227827
-70.31	105.228291
-71.01	105.228755
-67.45	105.229219
-67.93	105.229683
-87.30	105.230146
-70.40	105.230610
-73.32	105.231074
-78.27	105.231538
-72.25	105.232002
-80.31	105.232466
-73.15	105.232930
-90.31	105.233394
-71.62	105.233857
-87.30	105.234321
-73.41	105.234785
-72.18	105.235249
-64.92	105.235713
-71.98	105.236177
-67.45	105.236641
-71.28	105.237104
-73.32	105.237568
-74.18	105.238032
-72.67	105.238496
-73.32	105.238960
-73.78	105.239424
-71.62	105.239888
-79.17	105.240352
-66.62	105.240815
-83.32	105.241279
-73.15	105.241743
-90.31	105.242207
-90.31	105.242671
-74.63	105.243135
-87.30	105.243599
-76.33	105.244062
-87.30	105.244526
-inf	105.244990
-70.06	105.245454
-83.32	105.245918
-74.18	105.246382
-78.27	105.246846
-71.22	105.247310
-83.32	105.247773
-66.71	105.248237
-71.01	105.248701
-69.66	105.249165
-78.00	105.249629
-70.27	105.250093
-80.77	105.250557
-69.17	105.251021
-69.34	105.251484
-73.32	105.251948
-74.29	105.252412
-72.67	105.252876
-70.06	105.253340
-75.68	105.253804
-72.46	105.254268
-69.66	105.254731
-75.26	105.255195
-79.17	105.255659
-80.77	105.256123
-71.28	105.256587
-75.68	105.257051
-83.32	105.257515
-74.63	105.257979
-69.93	105.258442
-83.32	105.258906
-75.26	105.259370
-73.07	105.259834
-79.17	105.260298
-74.29	105.260762
-74.75	105.261226
-79.17	105.261689
-72.18	105.262153
-83.32	105.262617
-69.66	105.263081
-76.33	105.263545
-80.31	105.264009
-73.32	105.264473
-71.62	105.264937
-74.29	105.265400
-77.30	105.265864
-70.81	105.266328
-77.76	105.266792
-73.32	105.267256
-90.31	105.267720
-72.67	105.268184
-76.33	105.268647
-71.01	105.269111
-74.29	105.269575
-79.17	105.270039
-74.75	105.270503
-72.46	105.270967
-71.17	105.271431
-72.18	105.271895
-69.17	105.272358
-68.58	105.272822
-74.75	105.273286
-73.15	105.273750
-72.18	105.274214
-68.70	105.274678
-76.33	105.275142
-67.45	105.275605
-70.27	105.276069
-73.32	105.276533
-70.44	105.276997
-78.00	105.277461
-74.18	105.277925
-75.68	105.278389
-71.62	105.278853
-76.33	105.279316
-76.16	105.279780
-72.67	105.280244
-75.68	105.280708
-87.30	105.281172
-69.45	105.281636
-74.99	105.282100
-69.63	105.282563
-75.68	105.283027
-74.99	105.283491
-80.31	105.283955
-74.63	105.284419
-83.32	105.284883
-65.96	105.285347
-77.76	105.285811
-74.18	105.286274
-76.16	105.286738
-70.31	105.287202
-76.16	105.287666
-74.75	105.288130
-76.33	105.288594
-71.68	105.289058
-79.17	105.289521
-87.30	105.289985
-73.41	105.290449
-69.17	105.290913
-78.27	105.291377
-72.18	105.291841
-77.30	105.292305
-80.31	105.292769
-83.32	105.293232
-66.71	105.293696
-72.18	105.294160
-83.32	105.294624
-80.31	105.295088
-67.80	105.295552
-87.30	105.296016
-74.18	105.296479
-73.32	105.296943
-66.42	105.297407
-74.18	105.297871
-74.75	105.298335
-74.63	105.298799
-67.43	105.299263
-80.77	105.299727
-74.99	105.300190
-66.62	105.300654
-73.32	105.301118
-69.78	105.301582
-76.33	105.302046
-79.17	105.302510
-76.16	105.302974
-72.46	105.303438
-71.28	105.303901
-74.29	105.304365
-73.32	105.304829
-74.18	105.305293
-84.29	105.305757
-70.27	105.306221
-72.25	105.306685
-79.17	105.307148
-76.33	105.307612
-77.76	105.308076
-74.99	105.308540
-66.77	105.309004
-inf	105.309468
-70.40	105.309932
-79.17	105.310396
-76.16	105.310859
-74.99	105.311323
-74.75	105.311787
-71.28	105.312251
-90.31	105.312715
-80.31	105.313179
-71.68	105.313643
-66.65	105.314106
-69.48	105.314570
-73.32	105.315034
-83.32	105.315498
-73.15	105.315962
-74.99	105.316426
-75.26	105.316890
-78.00	105.317354
-78.00	105.317817
-73.32	105.318281
-80.31	105.318745
-81.28	105.319209
-69.66	105.319673
-73.78	105.320137
-74.99	105.320601
-66.86	105.321064
-74.18	105.321528
-72.67	105.321992
-76.16	105.322456
-76.16	105.322920
-80.31	105.323384
-69.34	105.323848
-81.28	105.324312
-80.31	105.324775
-79.17	105.325239
-70.27	105.325703
-75.68	105.326167
-79.17	105.326631
-73.78	105.327095
-78.27	105.327559
-77.30	105.328022
-73.15	105.328486
-67.36	105.328950
-76.33	105.329414
